,id,title,area,interpretability,doi
1515,4448,Improving Long Dialogue Summarization with Semantic Graph Representation,Virtual Poster,,10.18653/v1/2023.findings-acl.871
1516,4450,Check-COVID: Fact-Checking COVID-19 News Claims with Scientific Evidence,,,10.18653/v1/2023.findings-acl.888
1517,4451,Class-Adaptive Self-Training for Relation Extraction with Incompletely Annotated Training Data,Virtual Poster,,10.18653/v1/2023.findings-acl.549
1518,4452,Contextualized Soft Prompts for Extraction of Event Arguments,,,10.18653/v1/2023.findings-acl.266
1519,4456,Additive manifesto decomposition: A policy domain aware method for understanding party positioning,Virtual Poster,,10.18653/v1/2023.findings-acl.499
1520,4462,Logic-driven Indirect Supervision: An Application to Crisis Counseling,Posters,,10.18653/v1/2023.acl-long.654
1521,4463,Are Fairy Tales Fair? Analyzing Gender Bias in Temporal Narrative Event Chains of Children's Fairy Tales,Posters,,
1522,4466,I Spy a Metaphor: Large Language Models and Diffusion Models Co-Create Visual Metaphors,Virtual Poster,,10.18653/v1/2023.findings-acl.465
1523,4470,"Don't Retrain, Just Rewrite: Countering Adversarial Perturbations by Rewriting Text",Virtual Poster,,
1524,4471,Local Byte Fusion for Neural Machine Translation,Posters,,10.18653/v1/2023.acl-long.397
1525,4481,GENEVA: Benchmarking Generalizability for Event Argument Extraction with Hundreds of Event Types and Argument Roles,Posters,,10.18653/v1/2023.acl-long.203
1526,4482,ContraCLM: Contrastive Learning For Causal Language Model,Posters,,10.18653/v1/2023.acl-long.355
1527,4484,Don't Forget Your ABC's: Evaluating the State-of-the-Art in Chat-Oriented Dialogue Systems,Posters,,
1528,4485,Uni-Encoder: A Fast and Accurate Response Selection Paradigm for Generation-Based Dialogue Systems,,,10.18653/v1/2023.findings-acl.388
1529,4488,Stubborn Lexical Bias in Data and Models,,,10.18653/v1/2023.findings-acl.516
1530,4490,Understanding Demonstration-based Learning from a Causal Perspective,Virtual Poster,,10.18653/v1/2023.acl-short.125
1531,4494,Best-k Search Algorithm for Neural Text Generation,Virtual Poster,,10.18653/v1/2023.acl-long.692
1532,4495,DISCO: Distilling Counterfactuals with Large Language Models,Posters,,10.18653/v1/2023.acl-long.302
1533,4497,Beyond English-Centric Bitexts for Better Multilingual Language Representation Learning,Virtual Poster,,10.18653/v1/2023.acl-long.856
1534,4500,Dramatic Conversation Disentanglement,Virtual Poster,,10.18653/v1/2023.findings-acl.248
1535,4501,Single Sequence Prediction over Reasoning Graphs for Multi-hop QA,Posters,,10.18653/v1/2023.acl-long.642
1536,4503,When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories,Large Language Models,False,10.18653/v1/2023.acl-long.546
1537,4505,A Facial Expression-Aware Multimodal Multi-task Learning Framework for Emotion Recognition in Multi-party Conversations,Posters,,10.18653/v1/2023.acl-long.861
1538,4509,SamToNe: Improving Contrastive Loss for Dual Encoder Retrieval Models with Same Tower Negatives,Virtual Poster,,10.18653/v1/2023.findings-acl.761
1539,4513,Data Curation Alone Can Stabilize In-context Learning,Posters,,10.18653/v1/2023.acl-long.452
1540,4517,WinoQueer: A Community-in-the-Loop Benchmark for Anti-LGBTQ+ Bias in Large Language Models,Ethics and NLP,False,10.18653/v1/2023.acl-long.507
1541,4519,Teamwork Is Not Always Good: An Empirical Study of Classifier Drift in Class-incremental Information Extraction,Virtual Poster,,10.18653/v1/2023.findings-acl.141
1542,4521,Automated Metrics for Medical Multi-Document Summarization Disagree with Human Evaluations,Posters,,10.18653/v1/2023.acl-long.549
1543,4522,Evaluating Paraphrastic Robustness in Textual Entailment Models,Posters,,10.18653/v1/2023.acl-short.76
1544,4524,Data-Efficient Finetuning Using Cross-Task Nearest Neighbors,Virtual Poster,,10.18653/v1/2023.findings-acl.576
1545,4525,Trigger-Argument based Explanation for Event Detection,,,10.18653/v1/2023.findings-acl.312
1546,4526,QUEST: A Retrieval Dataset of Entity-Seeking Queries with Implicit Set Operations,Resources and Evaluation,False,10.18653/v1/2023.acl-long.784
1547,4529,HINT: Hypernetwork Instruction Tuning for Efficient Zero- and Few-Shot Generalisation,Posters,,10.18653/v1/2023.acl-long.631
1548,4532,kNN-TL: k-Nearest-Neighbor Transfer Learning for Low-Resource Neural Machine Translation,Posters,,10.18653/v1/2023.acl-long.105
1549,4536,Semi-Supervised Domain Adaptation for Emotion-Related Tasks,Virtual Poster,,10.18653/v1/2023.findings-acl.333
1550,4541,Did You Read the Instructions? Rethinking the Effectiveness of Task Definitions in Instruction Learning,Posters,,10.18653/v1/2023.acl-long.172
1551,4543,"Honey, I Shrunk the Language: Language Model Behavior at Reduced Scale.",Virtual Poster,,10.18653/v1/2023.findings-acl.326
1552,4544,Few-shot Fine-tuning vs. In-context Learning: A Fair Comparison and Evaluation,Virtual Poster,,10.18653/v1/2023.findings-acl.779
1553,4549,Multilingual Conceptual Coverage in Text-to-Image Models,Posters,,10.18653/v1/2023.acl-long.266
1554,4552,Task-aware Retrieval with Instructions,Virtual Poster,,10.18653/v1/2023.findings-acl.225
1555,4553,When to Use What: An In-Depth Comparative Empirical Analysis of OpenIE Systems for Downstream Applications,Posters,,10.18653/v1/2023.acl-long.53
1556,4557,Contrastive Learning with Generated Representations for Inductive Knowledge Graph Embedding,Virtual Poster,,10.18653/v1/2023.findings-acl.900
1557,4558,AMPERE: AMR-Aware Prefix for Generation-Based Event Argument Extraction Model,Posters,,10.18653/v1/2023.acl-long.615
1558,4559,Explanation-based Finetuning Makes Models More Robust to Spurious Cues,Posters,,10.18653/v1/2023.acl-long.242
1559,4565,ELQA: A Corpus of Metalinguistic Questions and Answers about English,Posters,,10.18653/v1/2023.acl-long.113
1560,4570,Multitask Pretraining with Structured Knowledge for Text-to-SQL Generation,Posters,,10.18653/v1/2023.acl-long.620
1561,4577,Do language models have coherent mental models of everyday things?,Posters,,10.18653/v1/2023.acl-long.106
1562,4581,Evaluating Zero-Shot Event Structures: Recommendations for Automatic Content Extraction (ACE) Annotations,Posters,,10.18653/v1/2023.acl-short.142
1563,4582,MISGENDERED: Limits of Large Language Models in Understanding Pronouns,Posters,,10.18653/v1/2023.acl-long.293
1564,4584,Do GPTs Produce Less Literal Translations?,Virtual Poster,,10.18653/v1/2023.acl-short.90
1565,4585,CORE: Cooperative Training of Retriever-Reranker for Effective Dialogue Response Selection,Virtual Poster,,10.18653/v1/2023.acl-long.174
1566,4590,Explainable Recommendation with Personalized Review Retrieval and Aspect Learning,Virtual Poster,,10.18653/v1/2023.acl-long.4
1567,4593,A Better Way to Do Masked Language Model Scoring,Posters,,10.18653/v1/2023.acl-short.80
1568,4598,ReactIE: Enhancing Chemical Reaction Extraction with Weak Supervision,,,10.18653/v1/2023.findings-acl.767
1569,4613,Improving Grammar-based Sequence-to-Sequence Modeling with Decomposition and Constraints,Virtual Poster,,10.18653/v1/2023.acl-short.163
1570,4614,BOLT: Fast Energy-based Controlled Text Generation with Tunable Biases,Posters,,10.18653/v1/2023.acl-short.18
1571,4619,Reproducibility in NLP: What Have We Learned from the Checklist?,Virtual Poster,,10.18653/v1/2023.findings-acl.809
1572,4623,Self-Evolution Learning for Discriminative Language Model Pretraining,,,10.18653/v1/2023.findings-acl.254
1573,4627,Aspect-aware Unsupervised Extractive Opinion Summarization,Virtual Poster,,10.18653/v1/2023.findings-acl.802
1574,4634,An Investigation of Evaluation Methods in Automatic Medical Note Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.161
1575,4635,Joint Generator-Ranker Learning for Natural Language Generation,,,10.18653/v1/2023.findings-acl.486
1576,4641,Revisiting Token Dropping Strategy in Efficient BERT Pretraining,Virtual Poster,,10.18653/v1/2023.acl-long.579
1577,4660,Reasoning over Hierarchical Question Decomposition Tree for Explainable Question Answering,Virtual Poster,,10.18653/v1/2023.acl-long.814
1578,4662,Text-to-SQL Error Correction with Language Models of Code,Posters,,10.18653/v1/2023.acl-short.117
1579,4667,Parallel Data Helps Neural Entity Coreference Resolution,,,10.18653/v1/2023.findings-acl.197
1580,4669,Exploring the Impact of Vision Features in News Image Captioning,,,10.18653/v1/2023.findings-acl.818
1581,4674,GVdoc - Graph-based Visual DOcument Classification,Virtual Poster,,10.18653/v1/2023.findings-acl.329
1582,4675,GUMSum: Multi-Genre Data and Evaluation for English Abstractive Summarization,Virtual Poster,,10.18653/v1/2023.findings-acl.593
1583,4679,Masked Audio Text Encoders are Effective Multi-Modal Rescorers,Virtual Poster,,10.18653/v1/2023.findings-acl.682
1584,4680,Marked Personas: Using Natural Language Prompts to Measure Stereotypes in Language Models,Posters,,10.18653/v1/2023.acl-long.84
1585,4681,Hybrid Hierarchical Retrieval for Open-Domain Question Answering,Findings Spotlights I,,10.18653/v1/2023.findings-acl.679
1586,4682,InfoSync: Information Synchronization across Multilingual Semi-structured Tables,Findings Spotlights I,,10.18653/v1/2023.findings-acl.159
1587,4683,DiffuDetox: A Mixed Diffusion Model for Text Detoxification,,,10.18653/v1/2023.findings-acl.478
1588,4687,Towards Open-World Product Attribute Mining: A Lightly-Supervised Approach,Posters,,10.18653/v1/2023.acl-long.683
1589,4689,Gradient-Boosted Decision Tree for Listwise Context Model in Multimodal Review Helpfulness Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.106
1590,4690,MGR: Multi-generator Based Rationalization,Interpretability and Analysis of Models for NLP,True,10.18653/v1/2023.acl-long.715
1591,4691,Early Discovery of Disappearing Entities in Microblogs,Virtual Poster,,10.18653/v1/2023.acl-long.247
1592,4694,"KALM: Knowledge-Aware Integration of Local, Document, and Global Contexts for Long Document Understanding",Posters,,10.18653/v1/2023.acl-long.118
1593,4704,SConE: Simplified Cone Embeddings with Symbolic Operators for Complex Logical Queries,Virtual Poster,,10.18653/v1/2023.findings-acl.755
1594,4706,Diverse Retrieval-Augmented In-Context Learning for Dialogue State Tracking,Findings Spotlights I,,10.18653/v1/2023.findings-acl.344
1595,4709,Knowledge Transfer in Incremental Learning for Multilingual Neural Machine Translation,Machine Translation,False,10.18653/v1/2023.acl-long.852
1596,4711,MISMATCH: Fine-grained Evaluation of Machine-generated Text with Mismatch Error Types,,,10.18653/v1/2023.findings-acl.274
1597,4715,Better Zero-Shot Reasoning with Self-Adaptive Prompting,Virtual Poster,,10.18653/v1/2023.findings-acl.216
1598,4717,FAA: Fine-grained Attention Alignment for Cascade Document Ranking,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.94
1599,4718,Counterfactual Debiasing for Fact Verification,Virtual Poster,,10.18653/v1/2023.acl-long.374
1600,4721,Sampling Better Negatives for Distantly Supervised Named Entity Recognition,,,10.18653/v1/2023.findings-acl.300
1601,4722,RobustQA: Benchmarking the Robustness of Domain Adaptation for Open-Domain Question Answering,Virtual Poster,,10.18653/v1/2023.findings-acl.263
1602,4724,An Investigation of Noise in Morphological Inflection,Virtual Poster,,10.18653/v1/2023.findings-acl.207
1603,4725,Robustness-Aware Word Embedding Improves Certified Robustness to Adversarial Word Substitutions,,,10.18653/v1/2023.findings-acl.42
1604,4728,Categorial grammar induction from raw data,Findings Spotlights III,,10.18653/v1/2023.findings-acl.149
1605,4729,From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to Unfair NLP Models,Posters,,10.18653/v1/2023.acl-long.656
1606,4730,One Cannot Stand for Everyone! Leveraging Multiple User Simulators\\  to train Task-oriented Dialogue Systems,Virtual Poster,,
1607,4733,AQE: Argument Quadruplet Extraction via a Quad-Tagging Augmented Generative Approach,,,10.18653/v1/2023.findings-acl.59
1608,4740,Sentiment Analysis using the Relationship between Users and Products,,,10.18653/v1/2023.findings-acl.547
1609,4744,Towards Generative Event Factuality Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.44
1610,4745,Concise Answers to Complex Questions: Summarization of Long-form Answers,Posters,,10.18653/v1/2023.acl-long.541
1611,4746,Cross Encoding as Augmentation: Towards Effective Educational Text Classification,Virtual Poster,,10.18653/v1/2023.findings-acl.137
1612,4752,DuNST: Dual Noisy Self Training for Semi-Supervised Controllable Text Generation,Posters,,10.18653/v1/2023.acl-long.488
1613,4763,Token-wise Decomposition of Autoregressive Language Model Hidden States for Analyzing Model Predictions,Posters,,10.18653/v1/2023.acl-long.562
1614,4766,Two Examples are Better than One: Context Regularization for Gradient-based Prompt Tuning,,,10.18653/v1/2023.findings-acl.206
1615,4769,WhitenedCSE: Whitening-based Contrastive Learning of Sentence Embeddings,Machine Learning for NLP,False,10.18653/v1/2023.acl-long.677
1616,4772,Learning Event-aware Measures for Event Coreference Resolution,Virtual Poster,,10.18653/v1/2023.findings-acl.855
1617,4776,A Critical Evaluation of Evaluations for Long-form Question Answering,Resources and Evaluation,False,10.18653/v1/2023.acl-long.181
1618,4780,Tokenization with Factorized Subword Encoding,,,10.18653/v1/2023.findings-acl.890
1619,4782,CMOT: Cross-modal Mixup via Optimal Transport for Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-long.436
1620,4792,Can LMs Learn New Entities from Descriptions? Challenges in Propagating Injected Knowledge,Posters,,10.18653/v1/2023.acl-long.300
1621,4803,RADE: Reference-Assisted Dialogue Evaluation for Open-Domain Dialogue,Posters,,10.18653/v1/2023.acl-long.719
1622,4810,Take a Break in the Middle: Investigating Subgoals towards Hierarchical Script Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.644
1623,4811,Robust Natural Language Understanding with Residual Attention Debiasing,Findings Spotlights III,,10.18653/v1/2023.findings-acl.32
1624,4813,Discourse Analysis via Questions and Answers: Parsing Dependency Structures of Questions Under Discussion,Virtual Poster,,10.18653/v1/2023.findings-acl.710
1625,4814,Modular Visual Question Answering via Code Generation,Posters,,10.18653/v1/2023.acl-short.65
1626,4820,UniFine: A Unified and Fine-grained Approach for Zero-shot Vision-Language Understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.49
1627,4821,Ethical Considerations for Machine Translation of Indigenous Languages: Giving a Voice to the Speakers,Posters,,10.18653/v1/2023.acl-long.268
1628,4823,Follow the Wisdom of the Crowd: Effective Text Generation via Minimum Bayes Risk Decoding,,,10.18653/v1/2023.findings-acl.262
1629,4824,An AMR-based Link Prediction Approach for Document-level Event Argument Extraction,Virtual Poster,,10.18653/v1/2023.acl-long.720
1630,4825,EventOA: An Event Ontology Alignment Benchmark Based on FrameNet and Wikidata,,,10.18653/v1/2023.findings-acl.637
1631,4826,Naamapadam: A Large-Scale Named Entity Annotated Data for Indic Languages,Posters,,10.18653/v1/2023.acl-long.582
1632,4827,Exploiting Abstract Meaning Representation for Open-Domain Question Answering,Virtual Poster,,10.18653/v1/2023.findings-acl.131
1633,4835,SLABERT Talk Pretty One Day: Modeling Second Language Acquisition with BERT,Posters,,10.18653/v1/2023.acl-long.657
1634,4838,WeCheck: Strong Factual Consistency Checker via Weakly Supervised Learning,Posters,,10.18653/v1/2023.acl-long.18
1635,4839,SANTA: Separate Strategies for Inaccurate and Incomplete Annotation Noise in Distantly-Supervised Named Entity Recognition,,,10.18653/v1/2023.findings-acl.239
1636,4841,Challenging BIG-Bench Tasks and Whether Chain-of-Thought Can Solve Them,,,10.18653/v1/2023.findings-acl.824
1637,4844,Causal Intervention for Mitigating Name Bias in Machine Reading Comprehension,Virtual Poster,,10.18653/v1/2023.findings-acl.812
1638,4850,Less Likely Brainstorming: Using Language Models to Generate Alternative Hypotheses,,,10.18653/v1/2023.findings-acl.794
1639,4858,Label-Aware Hyperbolic Embeddings for Fine-grained Emotion Classification,Posters,,10.18653/v1/2023.acl-long.613
1640,4865,Faithful Low-Resource Data-to-Text Generation through Cycle Training,Posters,,10.18653/v1/2023.acl-long.160
1641,4867,Deep Model Compression Also Helps Models Capture Ambiguity,Virtual Poster,,10.18653/v1/2023.acl-long.381
1642,4870,NEUROSTRUCTURAL DECODING: Neural Text Generation with Structural Constraints,Posters,,10.18653/v1/2023.acl-long.528
1643,4871,JECC: Commonsense Reasoning Tasks Derived from Interactive Fictions,,,10.18653/v1/2023.findings-acl.713
1644,4872,Let Me Check the Examples: Enhancing Demonstration Learning via Explicit Imitation,Virtual Poster,,10.18653/v1/2023.acl-short.93
1645,4877,Quantifying Train-Evaluation Overlap with Nearest Neighbors,,,10.18653/v1/2023.findings-acl.183
1646,4878,infoVerse: A Universal Framework for Dataset Characterization with Multidimensional Meta-information,Posters,,10.18653/v1/2023.acl-long.547
1647,4884,Topic and Style-aware Transformer for Multimodal Emotion Recognition,,,10.18653/v1/2023.findings-acl.130
1648,4888,Towards Robust Ranker for Text Retrieval,,,10.18653/v1/2023.findings-acl.332
1649,4889,Multimodal Relation Extraction with Cross-Modal Retrieval and Synthesis,Posters,,10.18653/v1/2023.acl-short.27
1650,4891,StoryWars: A Dataset and Instruction Tuning Baselines for Collaborative Story Understanding and Generation,Posters,,10.18653/v1/2023.acl-long.171
1651,4899,Composition-contrastive Learning for Sentence Embeddings,Virtual Poster,,10.18653/v1/2023.acl-long.882
1652,4901,Unsupervised Dense Retrieval with Relevance-Aware Contrastive Pre-Training,,,10.18653/v1/2023.findings-acl.695
1653,4904,Augmenting Large Language Model Translators via Translation Memories,,,10.18653/v1/2023.findings-acl.653
1654,4907,NaSGEC: a Multi-Domain Chinese Grammatical Error Correction Dataset from Native Speaker Texts,,,10.18653/v1/2023.findings-acl.630
1655,4908,Are Human Explanations Always Helpful? Towards Objective Evaluation of Human Natural Language Explanations,Resources and Evaluation,False,10.18653/v1/2023.acl-long.821
1656,4914,MIL-Decoding: Detoxifying Language Models at Token-Level via Multiple Instance Learning,Virtual Poster,,10.18653/v1/2023.acl-long.11
1657,4915,FSUIE: A Novel Fuzzy Span Mechanism for Universal Information Extraction,Virtual Poster,,10.18653/v1/2023.acl-long.902
1658,4916,Reasoning in Large Language Models Through Symbolic Math Word Problems,Virtual Poster,,10.18653/v1/2023.findings-acl.364
1659,4921,Logical Transformers: Infusing Logical Structures into Pre-Trained Language Models,,,10.18653/v1/2023.findings-acl.111
1660,4923,Your spouse needs professional help: Determining the Contextual  Appropriateness of Messages through Modeling Social Relationships,Computational Social Science and Cultural Analytics,False,
1661,4936,"Symbolic Chain-of-Thought Distillation: Small Models Can Also ""Think"" Step-by-Step",Posters,,
1662,4937,T2IAT: Measuring Valence and Stereotypical Biases in Text-to-Image Generation,Virtual Poster,,10.18653/v1/2023.findings-acl.160
1663,4947,Neural Topic Modeling based on Cycle Adversarial Training and Contrastive Learning,,,10.18653/v1/2023.findings-acl.616
1664,4950,Few-Shot Data-to-Text Generation via Unified Representation and Multi-Source Learning,Virtual Poster,,10.18653/v1/2023.acl-long.894
1665,4953,Exploiting Commonsense Knowledge about Objects for Visual Activity Recognition,,,10.18653/v1/2023.findings-acl.457
1666,4956,Label Agnostic Pre-training for Zero-shot Text Classification,Findings Spotlights II,,10.18653/v1/2023.findings-acl.64
1667,4957,Value type: the bridge to a better DST model,,,10.18653/v1/2023.findings-acl.78
1668,4959,Mind the Biases: Quantifying Cognitive Biases in Language Model Prompting,,,10.18653/v1/2023.findings-acl.324
1669,4966,CTC-based Non-autoregressive Speech Translation,Virtual Poster,,10.18653/v1/2023.acl-long.744
1670,4967,Decker: Double Check with Heterogeneous Knowledge for Commonsense Fact Verification,,,10.18653/v1/2023.findings-acl.752
1671,4968,Counterspeeches up my sleeve! Intent Distribution Learning and Persistent Fusion for Intent-Conditioned Counterspeech Generation,Virtual Poster,,10.18653/v1/2023.acl-long.318
1672,4974,Dynamic and Efficient Inference for Text Generation via BERT Family,Virtual Poster,,10.18653/v1/2023.acl-long.162
1673,4975,Contrastive Error Attribution for Finetuned Language Models,Posters,,10.18653/v1/2023.acl-long.643
1674,4980,Automatic Creation of Named Entity Recognition Datasets by Querying Phrase Representations,Posters,,10.18653/v1/2023.acl-long.394
1675,4985,TREA: Tree-Structure Reasoning Schema for Conversational Recommendation,Virtual Poster,,10.18653/v1/2023.acl-long.167
1676,4993,Understanding In-Context Learning via Supportive Pretraining Data,Large Language Models,False,10.18653/v1/2023.acl-long.708
1677,4998,On the Difference of BERT-style and CLIP-style Text Encoders,,,10.18653/v1/2023.findings-acl.866
1678,5002,HyperPELT: Unified Parameter-Efficient Language Model Tuning for Both Language and Vision-and-Language Tasks,,,10.18653/v1/2023.findings-acl.725
1679,5007,ACROSS: An Alignment-based Framework for Low-Resource Many-to-One Cross-Lingual Summarization,,,10.18653/v1/2023.findings-acl.154
1680,5014,Entropy-guided Vocabulary Augmentation of Multilingual Language Models for Low-resource Tasks,,,10.18653/v1/2023.findings-acl.548
1681,5015,Distractor Generation based on Text2Text Language Models with Pseudo Kullback-Leibler Divergence Regulation,Virtual Poster,,10.18653/v1/2023.findings-acl.790
1682,5017,Learning with Partial Annotations for Event Detection,Virtual Poster,,10.18653/v1/2023.acl-long.30
1683,5021,Towards Better Hierarchical Text Classification with Data Generation,,,10.18653/v1/2023.findings-acl.489
1684,5024,"Race, Gender, and Age Biases in Biomedical Masked Language Models",Virtual Poster,,10.18653/v1/2023.findings-acl.749
1685,5026,Document-Level Event Argument Extraction With a Chain Reasoning Paradigm,Virtual Poster,,10.18653/v1/2023.acl-long.532
1686,5027,A Semi-Autoregressive Graph Generative Model for Dependency Graph Parsing,,,10.18653/v1/2023.findings-acl.259
1687,5031,Balancing the Effect of Training Dataset Distribution of Multiple Styles for Multi-Style Text Transfer,Virtual Poster,,10.18653/v1/2023.findings-acl.243
1688,5041,Backdooring Neural Code Search,Virtual Poster,,10.18653/v1/2023.acl-long.540
1689,5043,Consistent Prototype Learning for Few-Shot Continual Relation Extraction,Information Extraction / Generation,False,10.18653/v1/2023.acl-long.409
1690,5048,Hard Sample Aware Prompt-Tuning,Virtual Poster,,10.18653/v1/2023.acl-long.690
1691,5049,PMI-Align: Word Alignment With Point-Wise Mutual Information Without Requiring Parallel Training Data,,,10.18653/v1/2023.findings-acl.782
1692,5057,Answering Ambiguous Questions via Iterative Prompting,Posters,,10.18653/v1/2023.acl-long.424
1693,5058,On Prefix-tuning for Lightweight Out-of-distribution Detection,Virtual Poster,,10.18653/v1/2023.acl-long.85
1694,5059,NormMark: A Weakly Supervised Markov Model for Socio-cultural Norm Discovery,Virtual Poster,,10.18653/v1/2023.findings-acl.314
1695,5065,Hybrid Uncertainty Quantification for Selective Text Classification in Ambiguous Tasks,Virtual Poster,,10.18653/v1/2023.acl-long.652
1696,5071,Understanding Client Reactions in Online Mental Health Counseling,Computational Social Science and Cultural Analytics,False,10.18653/v1/2023.acl-long.577
1697,5079,FACTUAL: A Benchmark for Faithful and Consistent Textual Scene Graph Parsing,Virtual Poster,,10.18653/v1/2023.findings-acl.398
1698,5086,BertNet: Harvesting Knowledge Graphs with Arbitrary Relations from Pretrained Language Models,,,10.18653/v1/2023.findings-acl.309
1699,5090,Towards Stable Natural Language Understanding via Information Entropy Guided Debiasing,Virtual Poster,,10.18653/v1/2023.acl-long.161
1700,5095,Typology Guided Multilingual Position Representations: Case on Dependency Parsing,Virtual Poster,,10.18653/v1/2023.findings-acl.854
1701,5097,IDOL: Indicator-oriented Logic Pre-training for Logical Reasoning,Virtual Poster,,10.18653/v1/2023.findings-acl.513
1702,5099,Vision Meets Definitions: Unsupervised Visual Word Sense Disambiguation Incorporating Gloss Information,Posters,,10.18653/v1/2023.acl-long.88
1703,5104,A Robust Information-Masking Approach for Domain Counterfactual Generation,,,10.18653/v1/2023.findings-acl.231
1704,5106,Subset Retrieval Nearest Neighbor Machine Translation,Posters,,10.18653/v1/2023.acl-long.10
1705,5109,Prototype-Guided Pseudo Labeling for Semi-Supervised Text Classification,Virtual Poster,,10.18653/v1/2023.acl-long.904
1706,5112,The Best of Both Worlds: Combining Human and Machine Translations for Multilingual Semantic Parsing with Active Learning,Virtual Poster,,10.18653/v1/2023.acl-long.529
1707,5113,Mind the Gap between the Application Track and the Real World,Theme: Reality Check,False,10.18653/v1/2023.acl-short.156
1708,5125,ISLTranslate: Dataset for Translating Indian Sign Language,Findings Spotlights I,,10.18653/v1/2023.findings-acl.665
1709,5126,Few-shot Low-resource Knowledge Graph Completion with Reinforced Task Generation,,,10.18653/v1/2023.findings-acl.455
1710,5135,Masked Latent Semantic Modeling: an Efficient Pre-training Alternative to Masked Language Modeling,Virtual Poster,,10.18653/v1/2023.findings-acl.876
1711,5140,Probabilistic Transformer: A Probabilistic Dependency Model for Contextual Word Representation,Virtual Poster,,10.18653/v1/2023.findings-acl.482
1712,5141,Rehearsal-free Continual Language Learning via Efficient Parameter Isolation,Virtual Poster,,10.18653/v1/2023.acl-long.612
1713,5150,KoRC: Knowledge Oriented Reading Comprehension Benchmark for Deep Text Understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.743
1714,5151,Theory-Grounded Computational Text Analysis,Posters,,10.18653/v1/2023.acl-short.136
1715,5157,Scene-robust Natural Language Video Localization via Learning Domain-invariant Representations,,,10.18653/v1/2023.findings-acl.11
1716,5159,UniS-MMC: Multimodal Classification via Unimodality-supervised Multimodal Contrastive Learning,,,10.18653/v1/2023.findings-acl.41
1717,5166,Evaluation of Question Generation Needs More References,Virtual Poster,,10.18653/v1/2023.findings-acl.396
1718,5167,MolXPT: Wrapping Molecules with Text for Generative Pre-training,Virtual Poster,,10.18653/v1/2023.acl-short.138
1719,5168,ECG-QALM: Entity-Controlled Synthetic Text Generation using Contextual Q&A for NER,Virtual Poster,,10.18653/v1/2023.findings-acl.349
1720,5170,Towards Zero-Shot  Persona Dialogue Generation with In-Context Learning,,,
1721,5171,A Dataset of Argumentative Dialogues on Scientific Papers,Virtual Poster,,10.18653/v1/2023.acl-long.425
1722,5176,CSS: A Large-scale Cross-schema Chinese Text-to-SQL Medical Dataset,,,10.18653/v1/2023.findings-acl.435
1723,5178,Enhancing Continual Relation Extraction via Classifier Decomposition,,,10.18653/v1/2023.findings-acl.638
1724,5183,Deep Equilibrium Non-Autoregressive Sequence Learning,,,10.18653/v1/2023.findings-acl.747
1725,5186,Early Exit with Disentangled Representation and Equiangular Tight Frame,,,10.18653/v1/2023.findings-acl.889
1726,5188,Financial Numeric Extreme Labelling: A dataset and benchmarking,Virtual Poster,,10.18653/v1/2023.findings-acl.219
1727,5193,Visually-Enhanced Phrase Understanding,Findings Spotlights II,,10.18653/v1/2023.findings-acl.363
1728,5204,Test-time Adaptation for Machine Translation Evaluation by Uncertainty Minimization,Machine Translation,False,10.18653/v1/2023.acl-long.47
1729,5206,AlignScore: Evaluating Factual Consistency with A Unified Alignment Function,Virtual Poster,,10.18653/v1/2023.acl-long.634
1730,5213,On the Universal Adversarial Perturbations for Efficient Data-free Adversarial Detection,,,10.18653/v1/2023.findings-acl.857
1731,5217,RFiD: Towards Rational Fusion-in-Decoder for Open-Domain Question Answering,,,10.18653/v1/2023.findings-acl.155
1732,5227,Distilling Efficient Language-Specific Models for Cross-Lingual Transfer,,,10.18653/v1/2023.findings-acl.517
1733,5229,A Unified Knowledge Graph Augmentation Service for Boosting Domain-specific NLP Tasks,,,10.18653/v1/2023.findings-acl.24
1734,5234,Towards Faithful Dialogues via Focus Learning,Posters,,10.18653/v1/2023.acl-long.250
1735,5238,Free Lunch: Robust Cross-Lingual Transfer via Model Checkpoint Averaging,Posters,,10.18653/v1/2023.acl-long.314
1736,5241,Domain Generalization via Switch Knowledge Distillation for Robust Review Representation,,,10.18653/v1/2023.findings-acl.810
1737,5243,MANNER: A Variational Memory-Augmented Model for Cross Domain Few-Shot Named Entity Recognition,Virtual Poster,,10.18653/v1/2023.acl-long.234
1738,5246,Towards Fewer Hallucinations in Knowledge-Grounded Dialogue Generation via Augmentative and Contrastive Knowledge-Dialogue,Virtual Poster,,10.18653/v1/2023.acl-short.148
1739,5248,Fixed Input Parameterization for Efficient Prompting,,,10.18653/v1/2023.findings-acl.533
1740,5252,Digging out Discrimination Information from Generated Samples for Robust Visual Question Answering,,,10.18653/v1/2023.findings-acl.432
